Topology,NumberOfNodes,Platform,Byzantine,Power,Time,Updated,Config
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.081859,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.018141,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.081859,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.018141,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.053737,TRUE,sum
Cluster,10,MARS,30,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.040081,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.009053,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.161052,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.011754,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.088246,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.011754,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.075781,TRUE,sum
Cluster,10,MARS,30,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.006283,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.011754,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.088246,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.011754,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.079684,TRUE,sum
Cluster,10,MARS,30,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.002380,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.005855,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.206346,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.099553,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.000447,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.099553,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.000447,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.083140,TRUE,sum
Cluster,10,MARS,30,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.010678,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.099553,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.000447,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.099553,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.000447,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.087043,TRUE,sum
Cluster,10,MARS,30,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.006775,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.177544,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.018106,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.081894,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.018106,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.081894,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.009499,TRUE,sum
Cluster,10,MARS,30,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.084319,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.018106,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.081894,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,30,16673000448.000000,0.100000,TRUE,sum
